neuropil,neuron,count
COURT_vnc_AMNP,720575941535851034,419
COURT_vnc_AMNP,720575941688044918,410
COURT_vnc_AMNP,720575941687228655,200
COURT_vnc_AMNP,720575941403938672,142
COURT_vnc_AMNP,720575941551054079,0
COURT_vnc_AMNP,720575941612984028,47
COURT_vnc_AMNP,720575941455137261,0
COURT_vnc_AMNP,720575941597923520,0
COURT_vnc_AMNP,720575941485970061,0
COURT_vnc_AMNP,720575941515020122,0
COURT_vnc_AMNP,720575941525797732,0
COURT_vnc_AMNP,720575941614895513,0
COURT_vnc_AMNP,720575941602939126,50
COURT_vnc_AMNP,720575941449434446,0
COURT_vnc_AMNP,720575941574041353,0
COURT_vnc_AMNP,720575941470513419,0
COURT_vnc_AMNP,720575941569380340,6
COURT_vnc_AMNP,720575941526574361,0
COURT_vnc_AMNP,720575941431807959,1434
COURT_vnc_AMNP,720575941453759539,129
COURT_vnc_AMNP,720575941585429638,0
COURT_vnc_AMNP,720575941518621656,109
COURT_vnc_AMNP,720575941651657457,0
COURT_vnc_AMNP,720575941520569271,0
COURT_vnc_AMNP,720575941732061483,171
COURT_vnc_AMNP,720575941604652734,0
COURT_vnc_AMNP,720575941559473167,344
COURT_vnc_AMNP,720575941507795038,0
COURT_vnc_AMNP,720575941572671995,477
COURT_vnc_AMNP,720575941558635279,39
COURT_vnc_AMNP,720575941477428704,0
COURT_vnc_AMNP,720575941431310295,418
COURT_vnc_AMNP,720575941512392771,0
COURT_vnc_AMNP,720575941435564320,0
COURT_vnc_AMNP,720575941643241672,0
COURT_vnc_AMNP,720575941688279003,0
COURT_vnc_AMNP,720575941467068438,0
COURT_vnc_AMNP,720575941543901445,0
COURT_vnc_AMNP,720575941472887136,0
COURT_vnc_AMNP,720575941471230784,107
COURT_vnc_AMNP,720575941529301688,2193
COURT_vnc_AMNP,720575941449056605,0
COURT_vnc_AMNP,720575941670841767,240
COURT_vnc_AMNP,720575941412880785,0
COURT_vnc_AMNP,720575941541990492,0
COURT_vnc_AMNP,720575941687106031,49
COURT_vnc_AMNP,720575941430275503,658
COURT_vnc_AMNP,720575941547534472,2166
COURT_vnc_AMNP,720575941531932901,0
COURT_vnc_AMNP,720575941534339416,0
COURT_vnc_AMNP,720575941528320952,0
COURT_vnc_AMNP,720575941562440192,0
COURT_vnc_AMNP,720575941585988318,0
COURT_vnc_AMNP,720575941430548399,0
COURT_vnc_AMNP,720575941578803025,0
COURT_vnc_AMNP,720575941577732185,1373
COURT_vnc_AMNP,720575941603218361,264
COURT_vnc_AMNP,720575941535140362,103
COURT_vnc_AMNP,720575941594653991,0
COURT_vnc_AMNP,720575941631396844,0
COURT_vnc_AMNP,720575941612948188,586
COURT_vnc_AMNP,720575941407529646,0
COURT_vnc_AMNP,720575941513324497,0
COURT_vnc_AMNP,720575941490717390,0
COURT_vnc_AMNP,720575941427211604,34
COURT_vnc_AMNP,720575941434511758,0
COURT_vnc_AMNP,720575941611274086,1171
COURT_vnc_AMNP,720575941489715253,498
COURT_vnc_AMNP,720575941617513855,0
COURT_vnc_AMNP,720575941590550156,0
COURT_vnc_AMNP,720575941470533131,0
COURT_vnc_AMNP,720575941507844702,0
COURT_vnc_AMNP,720575941525285197,0
COURT_vnc_AMNP,720575941451984711,5
COURT_vnc_AMNP,720575941476214833,1450
COURT_vnc_AMNP,720575941518509495,57
COURT_vnc_AMNP,720575941529171384,0
COURT_vnc_AMNP,720575941594509095,0
COURT_vnc_AMNP,720575941410264235,95
COURT_vnc_AMNP,720575941476470836,0
COURT_vnc_AMNP,720575941721638714,0
COURT_vnc_AMNP,720575941536927464,115
COURT_vnc_AMNP,720575941480044674,0
COURT_vnc_AMNP,720575941414104724,107
COURT_vnc_AMNP,720575941688168310,270
COURT_vnc_AMNP,720575941514434883,0
COURT_vnc_AMNP,720575941441293519,0
COURT_vnc_AMNP,720575941668831409,0
COURT_vnc_AMNP,720575941632392096,99
COURT_vnc_AMNP,720575941564653154,0
COURT_vnc_AMNP,720575941701235930,0
COURT_vnc_AMNP,720575941541926748,0
COURT_vnc_AMNP,720575941618895231,0
COURT_vnc_AMNP,720575941592384040,0
COURT_vnc_AMNP,720575941573576712,807
COURT_vnc_AMNP,720575941526589465,531
COURT_vnc_AMNP,720575941559953267,1930
COURT_vnc_AMNP,720575941486103558,0
COURT_vnc_AMNP,720575941518602862,0
COURT_vnc_AMNP,720575941545976764,0
COURT_vnc_AMNP,720575941435210784,0
COURT_vnc_AMNP,720575941518239192,0
COURT_vnc_AMNP,720575941573616891,406
COURT_vnc_AMNP,720575941457833712,197
COURT_vnc_AMNP,720575941432146702,583
COURT_vnc_AMNP,720575941597654172,97
COURT_vnc_AMNP,720575941565696310,0
COURT_vnc_AMNP,720575941617143509,54
COURT_vnc_AMNP,720575941602323897,0
COURT_vnc_AMNP,720575941556446372,36
COURT_vnc_AMNP,720575941658423376,0
COURT_vnc_AMNP,720575941486858704,0
COURT_vnc_AMNP,720575941431746519,35
COURT_vnc_AMNP,720575941534072152,0
COURT_vnc_AMNP,720575941407841071,0
COURT_vnc_AMNP,720575941507515777,0
COURT_vnc_AMNP,720575941476106545,551
COURT_vnc_AMNP,720575941573266171,0
COURT_vnc_AMNP,720575941542610437,0
COURT_vnc_AMNP,720575941536944872,0
COURT_vnc_AMNP,720575941450592890,1005
COURT_vnc_AMNP,720575941658066456,70
COURT_vnc_AMNP,720575941632455621,0
COURT_vnc_AMNP,720575941554728868,0
COURT_vnc_AMNP,720575941554682451,0
COURT_vnc_AMNP,720575941604651966,0
COURT_vnc_AMNP,720575941460420307,1313
COURT_vnc_AMNP,720575941501658251,245
COURT_vnc_AMNP,720575941618374527,0
COURT_vnc_AMNP,720575941510694098,0
COURT_vnc_AMNP,720575941440280767,0
COURT_vnc_AMNP,720575941430105592,15
COURT_vnc_AMNP,720575941642575461,0
COURT_vnc_AMNP,720575941568660082,0
COURT_vnc_AMNP,720575941518786776,0
COURT_vnc_AMNP,720575941589425975,223
COURT_vnc_AMNP,720575941554082970,255
COURT_vnc_AMNP,720575941461063056,0
COURT_vnc_AMNP,720575941430607753,0
COURT_vnc_AMNP,720575941590418174,0
COURT_vnc_AMNP,720575941541039133,1468
COURT_vnc_AMNP,720575941614336921,0
COURT_vnc_AMNP,720575941400290851,0
COURT_vnc_AMNP,720575941556401060,0
COURT_vnc_AMNP,720575941606074477,290
COURT_vnc_AMNP,720575941438600671,0
COURT_vnc_AMNP,720575941638407199,0
COURT_vnc_AMNP,720575941633094843,0
COURT_vnc_AMNP,720575941626617657,499
COURT_vnc_AMNP,720575941559471375,975
COURT_vnc_AMNP,720575941575406440,0
COURT_vnc_AMNP,720575941559711091,1261
COURT_vnc_AMNP,720575941558894863,245
COURT_vnc_AMNP,720575941614744473,319
COURT_vnc_AMNP,720575941578384629,328
COURT_vnc_AMNP,720575941549169469,0
COURT_vnc_AMNP,720575941498676642,0
COURT_vnc_AMNP,720575941607119725,86
COURT_vnc_AMNP,720575941564195847,0
COURT_vnc_AMNP,720575941551774526,0
COURT_vnc_AMNP,720575941406312110,1227
COURT_vnc_AMNP,720575941546314164,0
COURT_vnc_AMNP,720575941450086734,950
COURT_vnc_AMNP,720575941563218944,0
COURT_vnc_AMNP,720575941415042588,0
COURT_vnc_AMNP,720575941506518853,1774
COURT_vnc_AMNP,720575941531010533,0
COURT_vnc_AMNP,720575941476377393,0
COURT_vnc_AMNP,720575941495492295,0
COURT_vnc_AMNP,720575941610917037,0
COURT_vnc_AMNP,720575941443964074,84
COURT_vnc_AMNP,720575941552726407,0
COURT_vnc_AMNP,720575941722201146,0
COURT_vnc_AMNP,720575941514665795,0
COURT_vnc_AMNP,720575941639800607,0
COURT_vnc_AMNP,720575941530745547,1021
COURT_vnc_AMNP,720575941702731226,0
COURT_vnc_AMNP,720575941480308559,0
COURT_vnc_AMNP,720575941538295282,698
COURT_vnc_AMNP,720575941532098789,0
COURT_vnc_AMNP,720575941531996645,0
COURT_vnc_AMNP,720575941690234587,0
COURT_vnc_AMNP,720575941628860898,25
COURT_vnc_AMNP,720575941412817553,554
COURT_vnc_AMNP,720575941623421436,0
COURT_vnc_AMNP,720575941505988165,0
COURT_vnc_AMNP,720575941596093573,0
COURT_vnc_AMNP,720575941452550057,0
COURT_vnc_AMNP,720575941501042827,0
COURT_vnc_AMNP,720575941507602448,0
COURT_vnc_AMNP,720575941456226541,0
COURT_vnc_AMNP,720575941626692409,0
COURT_vnc_AMNP,720575941515547482,0
COURT_vnc_AMNP,720575941589318199,0
COURT_vnc_AMNP,720575941558596334,0
COURT_vnc_AMNP,720575941437879314,0
COURT_vnc_AMNP,720575941411582063,0
COURT_vnc_AMNP,720575941534485336,0
COURT_vnc_AMNP,720575941668463015,0
COURT_vnc_AMNP,720575941564752226,0
COURT_vnc_AMNP,720575941476477492,0
COURT_vnc_AMNP,720575941540246364,0
COURT_vnc_AMNP,720575941632024261,1729
COURT_vnc_AMNP,720575941462375181,0
COURT_vnc_AMNP,720575941519558323,0
COURT_vnc_AMNP,720575941617632895,0
COURT_vnc_AMNP,720575941652572884,0
COURT_vnc_AMNP,720575941497098313,0
COURT_vnc_AMNP,720575941534310744,0
COURT_vnc_AMNP,720575941594823537,0
COURT_vnc_AMNP,720575941657989712,0
COURT_vnc_AMNP,720575941577548633,0
COURT_vnc_AMNP,720575941461510669,0
COURT_vnc_AMNP,720575941509448720,0
COURT_vnc_AMNP,720575941537967821,115
COURT_vnc_AMNP,720575941595060849,0
COURT_vnc_AMNP,720575941430668169,42
COURT_vnc_AMNP,720575941445047572,0
COURT_vnc_AMNP,720575941562164392,184
COURT_vnc_AMNP,720575941485636237,0
COURT_vnc_AMNP,720575941413684369,679
COURT_vnc_AMNP,720575941515051513,0
COURT_vnc_AMNP,720575941597998528,0
COURT_vnc_AMNP,720575941583469663,0
COURT_vnc_AMNP,720575941415707420,1091
COURT_vnc_AMNP,720575941559176942,0
COURT_vnc_AMNP,720575941594580081,107
COURT_vnc_AMNP,720575941632945339,0
COURT_vnc_AMNP,720575941561781650,0
COURT_vnc_AMNP,720575941495051463,52
COURT_vnc_AMNP,720575941401308195,0
COURT_vnc_AMNP,720575941477812131,91
COURT_vnc_AMNP,720575941624691914,0
COURT_vnc_AMNP,720575941553464986,0
COURT_vnc_AMNP,720575941460188883,0
COURT_vnc_AMNP,720575941490590924,63
COURT_vnc_AMNP,720575941475764801,0
COURT_vnc_AMNP,720575941631079660,0
COURT_vnc_AMNP,720575941452179271,0
COURT_vnc_AMNP,720575941604530366,0
COURT_vnc_AMNP,720575941480480963,0
COURT_vnc_AMNP,720575941485764358,0
COURT_vnc_AMNP,720575941690565016,0
COURT_vnc_AMNP,720575941644756168,305
COURT_vnc_AMNP,720575941667841011,49
COURT_vnc_AMNP,720575941525186818,0
COURT_vnc_AMNP,720575941642906529,0
COURT_vnc_AMNP,720575941504090162,120
COURT_vnc_AMNP,720575941553103751,2812
COURT_vnc_AMNP,720575941545280105,0
COURT_vnc_AMNP,720575941449126325,0
COURT_vnc_AMNP,720575941503493570,1
COURT_vnc_AMNP,720575941559729267,22
COURT_vnc_AMNP,720575941567684654,0
COURT_vnc_AMNP,720575941564751458,0
COURT_vnc_AMNP,720575941567580974,259
COURT_vnc_AMNP,720575941687897462,0
COURT_vnc_AMNP,720575941456741279,0
COURT_vnc_AMNP,720575941559505779,256
COURT_vnc_AMNP,720575941581304185,0
COURT_vnc_AMNP,720575941508799442,0
COURT_vnc_AMNP,720575941528439992,0
COURT_vnc_AMNP,720575941548470049,212
COURT_vnc_AMNP,720575941470575991,0
COURT_vnc_AMNP,720575941593088363,0
COURT_vnc_AMNP,720575941507664930,634
COURT_vnc_AMNP,720575941526772390,0
COURT_vnc_AMNP,720575941430250377,0
COURT_vnc_AMNP,720575941480387491,0
COURT_vnc_AMNP,720575941411620207,0
COURT_vnc_AMNP,720575941638614645,0
COURT_vnc_AMNP,720575941573324795,25
COURT_vnc_AMNP,720575941523626315,0
COURT_vnc_AMNP,720575941585402078,0
COURT_vnc_AMNP,720575941588481591,611
COURT_vnc_AMNP,720575941573670921,0
COURT_vnc_AMNP,720575941515219961,0
COURT_vnc_AMNP,720575941507557505,12
COURT_vnc_AMNP,720575941507894366,0
COURT_vnc_AMNP,720575941643882872,371
COURT_vnc_AMNP,720575941470901259,14
COURT_vnc_AMNP,720575941665623283,1364
COURT_vnc_AMNP,720575941539809997,0
COURT_vnc_AMNP,720575941456625567,41
COURT_vnc_AMNP,720575941553150747,194
COURT_vnc_AMNP,720575941491232999,516
COURT_vnc_AMNP,720575941597556124,0
COURT_vnc_AMNP,720575941438952895,13
COURT_vnc_AMNP,720575941642462565,0
COURT_vnc_AMNP,720575941479543776,0
COURT_vnc_AMNP,720575941469190667,0
COURT_vnc_AMNP,720575941476567601,0
COURT_vnc_AMNP,720575941613881753,0
COURT_vnc_AMNP,720575941591988776,696
COURT_vnc_AMNP,720575941574140169,522
COURT_vnc_AMNP,720575941557473572,1885
COURT_vnc_AMNP,720575941651301909,0
COURT_vnc_AMNP,720575941479901314,0
COURT_vnc_AMNP,720575941547561608,0
COURT_vnc_AMNP,720575941441134171,1466
COURT_vnc_AMNP,720575941545432425,0
COURT_vnc_AMNP,720575941623175579,225
COURT_vnc_AMNP,720575941583956063,0
COURT_vnc_AMNP,720575941722218298,0
COURT_vnc_AMNP,720575941466194454,526
COURT_vnc_AMNP,720575941536734947,0
COURT_vnc_AMNP,720575941473313578,0
COURT_vnc_AMNP,720575941562640296,0
COURT_vnc_AMNP,720575941492588976,79
COURT_vnc_AMNP,720575941452046663,0
COURT_vnc_AMNP,720575941561743872,0
COURT_vnc_AMNP,720575941568756980,122
COURT_vnc_AMNP,720575941564679575,0
COURT_vnc_AMNP,720575941437924652,0
COURT_vnc_AMNP,720575941680164285,16
COURT_vnc_AMNP,720575941485780176,0
COURT_vnc_AMNP,720575941558316915,0
COURT_vnc_AMNP,720575941642935141,0
COURT_vnc_AMNP,720575941472630368,0
COURT_vnc_AMNP,720575941477427306,0
COURT_vnc_AMNP,720575941618678655,0
COURT_vnc_AMNP,720575941430120289,0
COURT_vnc_AMNP,720575941589066551,0
COURT_vnc_AMNP,720575941557943155,0
COURT_vnc_AMNP,720575941467350237,0
COURT_vnc_AMNP,720575941430120440,726
COURT_vnc_AMNP,720575941447480654,422
COURT_vnc_AMNP,720575941470349687,0
COURT_vnc_AMNP,720575941541271325,0
COURT_vnc_AMNP,720575941479114976,0
COURT_vnc_AMNP,720575941633146043,0
COURT_vnc_AMNP,720575941505709372,0
COURT_vnc_AMNP,720575941512845009,487
COURT_vnc_AMNP,720575941625794186,0
COURT_vnc_AMNP,720575941568894202,0
COURT_vnc_AMNP,720575941535128808,0
COURT_vnc_AMNP,720575941584992646,2720
COURT_vnc_AMNP,720575941632652987,0
COURT_vnc_AMNP,720575941485430992,0
COURT_vnc_AMNP,720575941465233174,0
COURT_vnc_AMNP,720575941432080398,0
COURT_vnc_AMNP,720575941559017710,0
COURT_vnc_AMNP,720575941434752398,773
COURT_vnc_AMNP,720575941565484391,0
COURT_vnc_AMNP,720575941489274057,0
COURT_vnc_AMNP,720575941513611866,0
COURT_vnc_AMNP,720575941599689257,0
COURT_vnc_AMNP,720575941473372714,209
COURT_vnc_AMNP,720575941435386668,0
COURT_vnc_AMNP,720575941573671581,0
COURT_vnc_AMNP,720575941687810828,0
COURT_vnc_AMNP,720575941607114349,0
COURT_vnc_AMNP,720575941413315473,314
COURT_vnc_AMNP,720575941514608995,0
COURT_vnc_AMNP,720575941413642268,0
COURT_vnc_AMNP,720575941565694262,0
COURT_vnc_AMNP,720575941668763303,592
COURT_vnc_AMNP,720575941482817466,0
COURT_vnc_AMNP,720575941401398563,0
COURT_vnc_AMNP,720575941438957653,0
COURT_vnc_AMNP,720575941514273091,0
COURT_vnc_AMNP,720575941508471824,0
COURT_vnc_AMNP,720575941519531443,197
COURT_vnc_AMNP,720575941551618843,0
COURT_vnc_AMNP,720575941518547310,0
COURT_vnc_AMNP,720575941470195723,0
COURT_vnc_AMNP,720575941447374005,0
COURT_vnc_AMNP,720575941553118209,0
COURT_vnc_AMNP,720575941516898520,294
COURT_vnc_AMNP,720575941443456170,0
COURT_vnc_AMNP,720575941562495912,0
COURT_vnc_AMNP,720575941493634759,0
COURT_vnc_AMNP,720575941390915222,0
COURT_vnc_AMNP,720575941687675916,805
COURT_vnc_AMNP,720575941471127104,0
COURT_vnc_AMNP,720575941563681799,0
COURT_vnc_AMNP,720575941470997259,38
COURT_vnc_AMNP,720575941514456569,0
COURT_vnc_AMNP,720575941429716321,0
COURT_vnc_AMNP,720575941611145830,0
COURT_vnc_AMNP,720575941539816061,0
COURT_vnc_AMNP,720575941410077355,0
COURT_vnc_AMNP,720575941470933824,680
COURT_vnc_AMNP,720575941438395967,61
COURT_vnc_AMNP,720575941476183089,1
COURT_vnc_AMNP,720575941478813152,0
COURT_vnc_AMNP,720575941538623218,0
COURT_vnc_AMNP,720575941390112772,0
COURT_vnc_AMNP,720575941653136913,278
COURT_vnc_AMNP,720575941400285475,0
COURT_vnc_AMNP,720575941618655615,0
COURT_vnc_AMNP,720575941652653585,564
COURT_vnc_AMNP,720575941437175084,0
COURT_vnc_AMNP,720575941538336381,0
COURT_vnc_AMNP,720575941557347364,124
COURT_vnc_AMNP,720575941643172769,0
COURT_vnc_AMNP,720575941644554184,0
COURT_vnc_AMNP,720575941643215186,29
COURT_vnc_AMNP,720575941524363778,0
COURT_vnc_AMNP,720575941640076063,0
COURT_vnc_AMNP,720575941448110261,0
COURT_vnc_AMNP,720575941548947745,0
COURT_vnc_AMNP,720575941668259249,0
COURT_vnc_AMNP,720575941412156527,0
COURT_vnc_AMNP,720575941578700881,0
COURT_vnc_AMNP,720575941559484687,256
COURT_vnc_AMNP,720575941456180461,0
COURT_vnc_AMNP,720575941470584695,0
COURT_vnc_AMNP,720575941476540702,136
COURT_vnc_AMNP,720575941549211453,0
COURT_vnc_AMNP,720575941552073790,0
COURT_vnc_AMNP,720575941666950577,0
COURT_vnc_AMNP,720575941611115750,0
COURT_vnc_AMNP,720575941532304874,0
COURT_vnc_AMNP,720575941564328455,329
COURT_vnc_AMNP,720575941574878351,0
COURT_vnc_AMNP,720575941612979420,0
COURT_vnc_AMNP,720575941432096270,0
COURT_vnc_AMNP,720575941549767423,902
COURT_vnc_AMNP,720575941632475077,168
COURT_vnc_AMNP,720575941399099427,0
COURT_vnc_AMNP,720575941514675290,0
COURT_vnc_AMNP,720575941496004475,0
COURT_vnc_AMNP,720575941528375172,0
COURT_vnc_AMNP,720575941443603626,0
COURT_vnc_AMNP,720575941493557191,0
COURT_vnc_AMNP,720575941445677332,0
COURT_vnc_AMNP,720575941431399777,0
COURT_vnc_AMNP,720575941653970132,0
COURT_vnc_AMNP,720575941518266584,0
COURT_vnc_AMNP,720575941478383328,0
COURT_vnc_AMNP,720575941456506015,208
COURT_vnc_AMNP,720575941495266247,0
COURT_vnc_AMNP,720575941439011675,106
COURT_vnc_AMNP,720575941514447097,0
COURT_vnc_AMNP,720575941539873917,0
COURT_vnc_AMNP,720575941502628695,0
COURT_vnc_AMNP,720575941466873878,0
COURT_vnc_AMNP,720575941565572455,304
COURT_vnc_AMNP,720575941488845287,96
COURT_vnc_AMNP,720575941495141063,0
COURT_vnc_AMNP,720575941599389225,0
COURT_vnc_AMNP,720575941532942467,0
COURT_vnc_AMNP,720575941654228180,0
COURT_vnc_AMNP,720575941567199790,0
COURT_vnc_AMNP,720575941564438935,0
COURT_vnc_AMNP,720575941546792884,259
COURT_vnc_AMNP,720575941513981433,0
COURT_vnc_AMNP,720575941589853950,0
COURT_vnc_AMNP,720575941514053699,0
COURT_vnc_AMNP,720575941622775292,0
COURT_vnc_AMNP,720575941534222770,0
COURT_vnc_AMNP,720575941514155843,494
COURT_vnc_AMNP,720575941603009270,0
COURT_vnc_AMNP,720575941480595139,0
COURT_vnc_AMNP,720575941459415878,243
COURT_vnc_AMNP,720575941433415200,121
COURT_vnc_AMNP,720575941573971855,0
COURT_vnc_AMNP,720575941643911032,0
COURT_vnc_AMNP,720575941450728314,0
COURT_vnc_AMNP,720575941507904641,0
COURT_vnc_AMNP,720575941518967731,0
COURT_vnc_AMNP,720575941623911562,0
COURT_vnc_AMNP,720575941556990735,0
COURT_vnc_AMNP,720575941619311487,71
COURT_vnc_AMNP,720575941480115363,0
COURT_vnc_AMNP,720575941453830637,0
COURT_vnc_AMNP,720575941644480200,0
COURT_vnc_AMNP,720575941431025249,0
COURT_vnc_AMNP,720575941639588127,0
COURT_vnc_AMNP,720575941518927214,0
COURT_vnc_AMNP,720575941512496716,0
COURT_vnc_AMNP,720575941536301288,0
COURT_vnc_AMNP,720575941573980829,0
COURT_vnc_AMNP,720575941407602479,0
COURT_vnc_AMNP,720575941591750952,0
COURT_vnc_AMNP,720575941732059435,0
COURT_vnc_AMNP,720575941628867042,0
COURT_vnc_AMNP,720575941496838881,0
COURT_vnc_AMNP,720575941644578209,0
COURT_vnc_AMNP,720575941640075551,0
COURT_vnc_AMNP,720575941477013825,0
COURT_vnc_AMNP,720575941542733573,0
COURT_vnc_AMNP,720575941522330871,0
COURT_vnc_AMNP,720575941559098157,0
COURT_vnc_AMNP,720575941543771909,0
COURT_vnc_AMNP,720575941631060972,58
COURT_vnc_AMNP,720575941618841215,0
COURT_vnc_AMNP,720575941543678213,0
COURT_vnc_AMNP,720575941564022423,0
COURT_vnc_AMNP,720575941534435338,0
COURT_vnc_AMNP,720575941535000291,0
COURT_vnc_AMNP,720575941616419541,0
COURT_vnc_AMNP,720575941392371716,0
COURT_vnc_AMNP,720575941628231138,0
COURT_vnc_AMNP,720575941413914260,125
COURT_vnc_AMNP,720575941614580437,0
COURT_vnc_AMNP,720575941468213725,0
COURT_vnc_AMNP,720575941607150445,0
COURT_vnc_AMNP,720575941514358675,0
COURT_vnc_AMNP,720575941632167611,0
COURT_vnc_AMNP,720575941627572025,294
COURT_vnc_AMNP,720575941505415484,0
COURT_vnc_AMNP,720575941439325525,0
COURT_vnc_AMNP,720575941722218042,0
COURT_vnc_AMNP,720575941574702184,0
COURT_vnc_AMNP,720575941585238494,0
COURT_vnc_AMNP,720575941476141377,0
COURT_vnc_AMNP,720575941588563780,0
COURT_vnc_AMNP,720575941609605706,0
COURT_vnc_AMNP,720575941437130463,0
COURT_vnc_AMNP,720575941518404974,974
COURT_vnc_AMNP,720575941528493700,0
COURT_vnc_AMNP,720575941492216752,104
COURT_vnc_AMNP,720575941651083285,0
COURT_vnc_AMNP,720575941564186007,0
COURT_vnc_AMNP,720575941523179851,0
COURT_vnc_AMNP,720575941510850124,0
COURT_vnc_AMNP,720575941507994241,0
COURT_vnc_AMNP,720575941428238255,0
COURT_vnc_AMNP,720575941437630764,0
COURT_vnc_AMNP,720575941558807411,0
COURT_vnc_AMNP,720575941617414783,0
COURT_vnc_AMNP,720575941582958431,0
COURT_vnc_AMNP,720575941624572042,0
COURT_vnc_AMNP,720575941494604743,0
COURT_vnc_AMNP,720575941562404008,0
COURT_vnc_AMNP,720575941565285479,0
COURT_vnc_AMNP,720575941601731769,0
COURT_vnc_AMNP,720575941627163193,0
COURT_vnc_AMNP,720575941602114494,0
COURT_vnc_AMNP,720575941590429580,433
COURT_vnc_AMNP,720575941431747086,0
COURT_vnc_AMNP,720575941430069641,0
COURT_vnc_AMNP,720575941639763999,0
COURT_vnc_AMNP,720575941554109668,0
COURT_vnc_AMNP,720575941473558314,0
COURT_vnc_AMNP,720575941505242789,0
COURT_vnc_AMNP,720575941687546380,0
COURT_vnc_AMNP,720575941491144167,0
COURT_vnc_AMNP,720575941480917187,0
COURT_vnc_AMNP,720575941495998843,0
COURT_vnc_AMNP,720575941525838617,0
COURT_vnc_AMNP,720575941660948348,0
COURT_vnc_AMNP,720575941629138470,0
COURT_vnc_AMNP,720575941537991154,0
COURT_vnc_AMNP,720575941474677825,0
COURT_vnc_AMNP,720575941484318605,0
COURT_vnc_AMNP,720575941631642860,0
COURT_vnc_AMNP,720575941584744926,0
COURT_vnc_AMNP,720575941390623382,0
COURT_vnc_AMNP,720575941507332642,36
COURT_vnc_AMNP,720575941544264965,0
COURT_vnc_AMNP,720575941590551592,43
COURT_vnc_AMNP,720575941515111827,0
COURT_vnc_AMNP,720575941453931059,0
COURT_vnc_AMNP,720575941466902550,60
COURT_vnc_AMNP,720575941411471983,0
COURT_vnc_AMNP,720575941429552047,0
COURT_vnc_AMNP,720575941566180199,0
COURT_vnc_AMNP,720575941464756822,0
COURT_vnc_AMNP,720575941556232612,0
COURT_vnc_AMNP,720575941503769650,0
COURT_vnc_AMNP,720575941567105838,0
COURT_vnc_AMNP,720575941513263948,0
COURT_vnc_AMNP,720575941502853207,0
COURT_vnc_AMNP,720575941506196247,0
COURT_vnc_AMNP,720575941530295013,0
COURT_vnc_AMNP,720575941543242757,0
COURT_vnc_AMNP,720575941661793848,0
COURT_vnc_AMNP,720575941666660595,0
COURT_vnc_AMNP,720575941512235075,0
COURT_vnc_AMNP,720575941539812221,0
COURT_vnc_AMNP,720575941629813996,0
COURT_vnc_AMNP,720575941641360722,0
COURT_vnc_AMNP,720575941559166765,0
COURT_vnc_AMNP,720575941573597853,0
COURT_vnc_AMNP,720575941559144174,0
COURT_vnc_AMNP,720575941652300561,0
COURT_vnc_AMNP,720575941688250998,0
COURT_vnc_AMNP,720575941486981072,0
COURT_vnc_AMNP,720575941513855555,0
COURT_vnc_AMNP,720575941536757141,0
COURT_vnc_AMNP,720575941533548522,0
COURT_vnc_AMNP,720575941555674340,0
COURT_vnc_AMNP,720575941553339034,0
COURT_vnc_AMNP,720575941627113766,54
COURT_vnc_AMNP,720575941503840306,0
COURT_vnc_AMNP,720575941413629585,0
COURT_vnc_AMNP,720575941598158121,0
COURT_vnc_AMNP,720575941588500279,0
COURT_vnc_AMNP,720575941585335774,0
COURT_vnc_AMNP,720575941438045407,5
COURT_vnc_AMNP,720575941565477174,0
COURT_vnc_AMNP,720575941596602048,0
COURT_vnc_AMNP,720575941573800968,0
COURT_vnc_AMNP,720575941503198402,0
COURT_vnc_AMNP,720575941515241465,0
COURT_vnc_AMNP,720575941448129614,440
COURT_vnc_AMNP,720575941538596850,0
COURT_vnc_AMNP,720575941493947006,0
COURT_vnc_AMNP,720575941515250522,0
COURT_vnc_AMNP,720575941618375807,0
COURT_vnc_AMNP,720575941669405873,0
COURT_vnc_AMNP,720575941494853319,0
COURT_vnc_AMNP,720575941502633195,0
COURT_vnc_AMNP,720575941466592278,157
COURT_vnc_AMNP,720575941551203646,0
COURT_vnc_AMNP,720575941531735269,56
COURT_vnc_AMNP,720575941559646190,0
COURT_vnc_AMNP,720575941402564208,0
COURT_vnc_AMNP,720575941485014338,0
COURT_vnc_AMNP,720575941525851236,0
COURT_vnc_AMNP,720575941413798033,0
COURT_vnc_AMNP,720575941538895741,0
COURT_vnc_AMNP,720575941461236932,0
COURT_vnc_AMNP,720575941470254400,0
COURT_vnc_AMNP,720575941628712742,0
COURT_vnc_AMNP,720575941433654048,0
COURT_vnc_AMNP,720575941575725928,216
COURT_vnc_AMNP,720575941505767970,78
COURT_vnc_AMNP,720575941678731197,0
COURT_vnc_AMNP,720575941561260946,0
COURT_vnc_AMNP,720575941563171847,0
COURT_vnc_AMNP,720575941566764794,0
COURT_vnc_AMNP,720575941451808583,0
COURT_vnc_AMNP,720575941415601692,0
COURT_vnc_AMNP,720575941493881216,0
COURT_vnc_AMNP,720575941661484856,260
COURT_vnc_AMNP,720575941650178289,66
COURT_vnc_AMNP,720575941527668664,0
COURT_vnc_AMNP,720575941464557142,0
COURT_vnc_AMNP,720575941513203665,0
COURT_vnc_AMNP,720575941495891273,0
