rPos_deg,AOTU019_1,AOTU025_2
41.6929133858268,0.65931070312635,0.706261121907562
42.0472440944882,0.659740477742573,0.713620679876859
42.4015748031496,0.660039015772569,0.72001552302827
42.755905511811,0.660479899972272,0.725830114967658
43.1102362204724,0.660937009641278,0.731178531655484
43.4645669291339,0.661078073191834,0.736270080836601
43.8188976377953,0.660807187779283,0.741114971225466
44.1732283464567,0.660012384818184,0.746040082131249
44.5275590551181,0.658597890215801,0.750970591251032
44.8818897637795,0.656473454433632,0.755876843576442
45.2362204724409,0.653363088686439,0.760484629105239
45.5905511811024,0.649453966119556,0.765137390876958
45.9448818897638,0.644596442163244,0.769736062414925
46.2992125984252,0.639033749096221,0.774254451114518
46.6535433070866,0.632598974284477,0.77824305064329
47.007874015748,0.625240222796873,0.781385220721792
47.3622047244095,0.617196417572242,0.783704187396289
47.7165354330709,0.608630362661466,0.785253719491636
48.0708661417323,0.599552518387202,0.785909397851196
48.4251968503937,0.59011948116454,0.786009547317835
48.7795275590551,0.580088885999234,0.786357774394245
49.1338582677165,0.569783535757568,0.786889177916498
49.488188976378,0.559326519388462,0.787884213771392
49.8425196850394,0.548644015241653,0.789129691520828
50.1968503937008,0.53783321064535,0.791105194179365
50.5511811023622,0.526976402089033,0.794433388213533
50.9055118110236,0.516103052161417,0.798963151550895
51.259842519685,0.505244514998174,0.804541164192601
51.6141732283465,0.494536553113691,0.811497300009138
51.9685039370079,0.484026464894435,0.819587731249122
52.3228346456693,0.473852079035071,0.828924860519256
52.6771653543307,0.464096030329235,0.83939925527564
53.0314960629921,0.454864823614853,0.850448234673815
53.3858267716535,0.446381464330122,0.861991041317854
53.740157480315,0.438389560774586,0.873853027431131
54.0944881889764,0.431352211118972,0.885941683642263
54.4488188976378,0.425230082940882,0.898233365675709
54.8031496062992,0.41997720223495,0.910130718034821
55.1574803149606,0.415416318089946,0.921002494749253
55.511811023622,0.411503881946062,0.930531596811129
55.8661417322835,0.4083379417234,0.938397920361717
56.2204724409449,0.405901288112663,0.944961235276589
56.5748031496063,0.404027782893779,0.949416886703037
56.9291338582677,0.402664596501946,0.95181457464572
57.2834645669291,0.401739260610035,0.952522255192878
57.6377952755905,0.401203240792302,0.951223459067344
57.992125984252,0.400857972588631,0.947930012657616
58.3464566929134,0.400797286768377,0.943239105696623
58.7007874015748,0.400840283421776,0.937292302843499
59.0551181102362,0.401108023944161,0.930809234809339
59.4094488188976,0.401517373871212,0.924149123170609
59.7637795275591,0.401908593257244,0.917311447412401
60.1181102362205,0.402331819950962,0.91092715766711
60.4724409448819,0.402721657261113,0.904751219570584
60.8267716535433,0.403115890429735,0.899321735634361
61.1811023622047,0.403535585677025,0.894801746677028
61.5354330708661,0.403752867289936,0.890893502394264
61.8897637795276,0.404020554824357,0.888497518001274
62.244094488189,0.404244944050774,0.887570241022814
62.5984251968504,0.40440464993512,0.887814337124194
62.9527559055118,0.404465741841916,0.889107888838478
63.3070866141732,0.404324702183581,0.891112816864557
63.6614173228347,0.404032792864708,0.893832233344761
64.0157480314961,0.403520863005627,0.896922882790547
64.3700787401575,0.402729191928801,0.900375776565732
64.7244094488189,0.401659532948888,0.903732502570099
65.0787401574803,0.400238559047525,0.906857121996529
65.4330708661417,0.398466596777377,0.909847992831334
65.7874015748032,0.39622268156669,0.91198486853699
66.1417322834646,0.393658324037296,0.913349191348166
66.496062992126,0.390635473751954,0.913372398476409
66.8503937007874,0.387153565762397,0.912221285456329
67.2047244094488,0.383332915132405,0.910209873304664
67.5590551181102,0.379187225357652,0.907394977712831
67.9133858267717,0.374800903027377,0.903943858235158
68.2677165354331,0.370115989567725,0.899621856043879
68.6220472440945,0.36515896259047,0.894321462880215
68.9763779527559,0.360008754771701,0.888531575466646
69.3307086614173,0.354684748275761,0.88252628863739
69.6850393700787,0.349267600083681,0.876118734277609
70.0393700787402,0.343715226071879,0.869400490563164
70.3937007874016,0.338151600489036,0.86304833331836
70.748031496063,0.332551361192489,0.856751034957266
71.1023622047244,0.327015676107974,0.850955298455945
71.4566929133858,0.321550042342888,0.845665627023163
71.8110236220472,0.316190352018519,0.841043770246061
72.1653543307087,0.310999909095523,0.837338346745935
72.5196850393701,0.306023816810567,0.834521312896034
72.8740157480315,0.301347723680505,0.832780129590166
73.2283464566929,0.29701600700574,0.832147875257887
73.5826771653543,0.293019964458201,0.832423692654484
73.9370078740157,0.289504370166475,0.833732606891164
74.2913385826772,0.286336684878221,0.835437195723354
74.6456692913386,0.283467935113129,0.837572271119288
75,0.280960414180506,0.839992779081924
75.3543307086614,0.278776458673434,0.842938096558424
75.7086614173228,0.276892357283207,0.846084292073145
76.0629921259843,0.275118235389489,0.848972061845731
76.4173228346457,0.273425283575181,0.851535079458435
76.7716535433071,0.271767917413076,0.853244821710958
77.1259842519685,0.270016583219961,0.854329256617561
77.4803149606299,0.268176645855558,0.854390319064476
77.8346456692913,0.266128706327188,0.853470843014429
78.1889763779528,0.26400178533677,0.852127071290704
78.5433070866142,0.261623400578314,0.849849722720202
78.8976377952756,0.258975000996752,0.847115801744468
79.251968503937,0.256188966815614,0.843709776919326
79.6062992125984,0.253159253468658,0.839707548969305
79.9606299212598,0.250051836026894,0.835370774746202
80.3149606299213,0.246731770636082,0.830585225517652
80.6692913385827,0.243285691263088,0.825558927276125
81.0236220472441,0.239780803125422,0.820322005565667
81.3779527559055,0.236186519016303,0.815224215058899
81.7322834645669,0.232615575967747,0.809908754194961
82.0866141732283,0.22886356064804,0.804635419479372
82.4409448818898,0.225274179717675,0.799475082423463
82.7952755905512,0.22171707974788,0.79437767132367
83.1496062992126,0.218266171190015,0.789097969736618
83.503937007874,0.214984475451876,0.783903463736505
83.8582677165354,0.211946244900675,0.778727322661101
84.2125984251968,0.209310355703984,0.77366352295685
84.5669291338583,0.207045832616863,0.768699454030575
84.9212598425197,0.205168573887983,0.763647216184284
85.2755905511811,0.20376300289409,0.758811391269927
85.6299212598425,0.202782568457404,0.754075382003097
85.9842519685039,0.202332735041572,0.749260634361967
86.3385826771653,0.202352433785844,0.745065272892121
86.6929133858268,0.202785580324174,0.740894507398347
